Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
79,-0.15699761,-5.9051099e-21,-2.35411e-19,-0.00023135614,1.0312799,-1.953396,0.050000001,1.229055,0.0015053648,-2.632266e-22,1.03128,-1.95339,0
79,-0.15184642,-7.3718869e-21,3.3448418e-20,-0.00024049896,1.0310751,-2.0000012,0.050000001,1.2237095,0.0015851783,4.7321503e-23,1.0310751,-2,0
79,-0.15142994,-2.236494e-21,3.6732125e-20,-0.00024283172,0.99999911,-1.9999996,0.050000001,1.2235602,-0.0019220747,3.7998527e-23,1,-2,0
79,-0.15653561,-1.3591815e-21,-2.2960975e-19,-0.00023479968,0.99999887,-1.9534671,0.050000001,1.2288508,-0.0021289263,-2.586661e-22,1,-1.9534646,0
79,-0.15781768,-1.3340489e-20,6.8264569e-19,-0.00022890307,1.1025574,-1.9532275,0.050000001,1.2291374,0.0099672982,7.7268408e-22,1.10256,-1.95323,0
79,-0.15256675,-7.0936303e-21,8.2188645e-19,-0.00024188276,1.102358,-1.9999987,0.050000001,1.2236723,0.0097872429,9.2069665e-22,1.1023604,-2,0
79,-0.15838192,9.4724604e-21,5.60843e-21,-0.00020927058,1.1738293,-1.9530575,0.050000001,1.2287999,0.018600652,1.1534431e-23,1.17383,-1.95306,0
79,-0.1530311,1.1930958e-20,-3.9343993e-19,-0.00023776383,1.1736337,-1.9999986,0.050000001,1.2232229,0.018136228,-4.3558683e-22,1.1736355,-2,0
79,-0.15866393,-3.0970886e-21,3.5353909e-21,-0.00020319087,1.2450994,-1.9528875,0.050000001,1.2280024,0.02739026,2.7898028e-24,1.2451,-1.95289,0
79,-0.15321647,-1.6736029e-21,-1.378562e-19,-0.00023137817,1.2449079,-1.9999987,0.050000001,1.2223259,0.026616221,-1.5700137e-22,1.2449107,-2,0
79,-0.15863688,9.5135351e-21,-2.2414431e-19,-0.00021870992,1.3163654,-1.9527155,0.050000001,1.2267098,0.036313955,-2.8305973e-22,1.31637,-1.95272,0
79,-0.15309919,4.3158807e-21,-2.1891446e-19,-0.00022947033,1.3161781,-1.9999954,0.050000001,1.2209498,0.035204962,-2.536004e-22,1.3161801,-2,0
79,-0.15827429,4.5663123e-20,-9.2021951e-19,-0.00021926817,1.3876271,-1.9525417,0.050000001,1.2248826,0.045342024,-1.0777972e-21,1.38763,-1.95254,0
79,-0.15265512,4.3929427e-20,-1.1833294e-18,-0.00022906352,1.3874437,-1.9999989,0.050000001,1.219058,0.043873347,-1.3260506e-21,1.3874453,-2,0
79,-0.15754855,-1.3100476e-20,2.1577195e-19,-0.00019339066,1.4588956,-1.9523662,0.050000001,1.2224823,0.054438163,2.5871482e-22,1.4589,-1.95237,0
79,-0.15186173,-7.0336282e-21,7.9429236e-20,-0.00021868131,1.4587139,-1.9999983,0.050000001,1.2166207,0.052586574,1.0345549e-22,1.4587147,-2,0
79,-0.15643616,-3.3568753e-20,4.5787352e-19,-0.00017340924,1.5301577,-1.9521855,0.050000001,1.2194774,0.063557886,5.0226882e-22,1.53016,-1.95219,0
79,-0.15069732,-1.5902649e-20,3.2280754e-19,-0.00021194079,1.5299799,-1.9999979,0.050000001,1.2136078,0.061302457,3.6973837e-22,1.5299799,-2,0
79,-0.15491447,2.5838303e-20,-4.4567251e-19,-0.00017109684,1.6014173,-1.9520078,0.050000001,1.21584,0.07265041,-5.4097592e-22,1.60142,-1.95201,0
79,-0.14914313,2.5043174e-20,-4.4252022e-19,-0.00021682029,1.601244,-1.9999987,0.050000001,1.2099956,0.069973461,-5.0839942e-22,1.6012454,-2,0
79,-0.1529648,8.0669607e-20,-1.1335242e-18,-0.00015582344,1.6726795,-1.9518298,0.050000001,1.2115426,0.081659511,-1.2583148e-21,1.67268,-1.95183,0
79,-0.14718351,6.0183154e-20,-8.6155638e-19,-0.00019445103,1.672509,-1.9999996,0.050000001,1.2057631,0.078547105,-9.5205267e-22,1.6725107,-2,0
79,-0.15057318,-4.200925e-20,4.3052243e-19,-0.0001520363,1.7439417,-1.9516516,0.050000001,1.2065703,0.090523109,4.7392511e-22,1.74394,-1.95165,0
79,-0.14480688,-4.4879065e-20,5.656504e-19,-0.00018434293,1.7437754,-2.0000005,0.050000001,1.2008957,0.086966038,6.1047792e-22,1.7437762,-2,0
79,-0.14772995,-7.6990824e-20,8.9982847e-19,-0.00016350602,1.8152076,-1.9514782,0.050000001,1.2009225,0.099176131,9.5676474e-22,1.81521,-1.95148,0
79,-0.1420062,-8.0909812e-20,1.0370897e-18,-0.00020150119,1.8150445,-1.9999992,0.050000001,1.1953956,0.09517014,1.0842653e-21,1.8150456,-2,0
79,-0.1444329,6.203187e-20,-6.6124467e-19,-0.00014624983,1.8864694,-1.9512995,0.050000001,1.1945952,0.10755029,-7.3867198e-22,1.88647,-1.9513,0
79,-0.13877913,6.5183823e-20,-7.9102279e-19,-0.00020048977,1.8863091,-1.9999994,0.050000001,1.1892607,0.10309592,-8.5574086e-22,1.8863112,-2,0
79,-0.1406842,4.2443141e-20,-4.5422829e-19,-0.00015192055,1.957733,-1.9511259,0.050000001,1.187595,0.11557621,-4.6566906e-22,1.9577399,-1.95113,0
79,-0.13512963,6.2821001e-20,-7.1889373e-19,-0.00020052771,1.9575763,-1.9999993,0.050000001,1.1824979,0.11068071,-7.1908763e-22,1.9575806,-2,0
79,-0.13649321,-9.0151966e-20,8.6924595e-19,-0.00016126095,2.0289972,-1.9509518,0.050000001,1.1799428,0.12318529,8.7981897e-22,2.029,-1.95095,0
79,-0.13106668,-1.8862057e-20,1.9907259e-19,-0.0001918968,2.028846,-1.9999994,0.050000001,1.1751294,0.1178613,2.1647484e-22,2.0288463,-2,0
79,-0.13187316,8.11338e-21,1.1633874e-20,-0.00013731976,2.1002674,-1.9507796,0.050000001,1.1716653,0.13030982,5.5638927e-25,2.10027,-1.95078,0
79,-0.12660348,4.4883825e-20,-3.9556627e-19,-0.00017122093,2.1001194,-2.0000012,0.050000001,1.1671809,0.12457538,-3.7589752e-22,2.1001217,-2,0
79,-0.12684602,6.7962691e-20,-6.5618056e-19,-0.00013649063,2.1715395,-1.9506115,0.050000001,1.1628029,0.13688563,-6.833299e-22,2.17154,-1.95061,0
79,-0.12176063,5.1386108e-20,-5.2114369e-19,-0.00017698699,2.1713924,-2.0000005,0.050000001,1.1586875,0.13076477,-5.1291903e-22,2.1713912,-2,0
79,-0.12143762,5.1357916e-20,-4.2962546e-19,-0.00014084484,2.2428095,-1.9504455,0.050000001,1.1533953,0.14285371,-4.0795011e-22,2.24281,-1.9504499,0
79,-0.11656228,3.2828873e-20,-2.9285358e-19,-0.00017541141,2.2426655,-1.999997,0.050000001,1.1496891,0.13637561,-2.5605986e-22,2.242667,-2,0
79,-0.11567882,1.1019603e-19,-8.5744684e-19,-0.00012019018,2.3140814,-1.9502792,0.050000001,1.1434904,0.14816111,-8.0546495e-22,2.31408,-1.95028,0
