Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
66,-0.17345598,-1.8317585e-21,-2.3023502e-19,-0.00030256846,1.0312799,-1.953396,0.050000001,1.2030352,0.028332435,-2.8439105e-22,1.03128,-1.95339,0
66,-0.1674379,-8.5799883e-21,3.1502211e-20,-0.00031828851,1.0310751,-2.0000012,0.050000001,1.1978608,0.026418531,4.7931176e-23,1.0310751,-2,0
66,-0.16790318,-3.1326768e-21,3.6468164e-20,-0.00031593852,0.99999911,-1.9999996,0.050000001,1.1989948,0.022966852,4.4728931e-23,1,-2,0
66,-0.17391486,2.8944419e-21,-2.2369748e-19,-0.00030584936,0.99999887,-1.9534671,0.050000001,1.2041926,0.024700349,-2.7795073e-22,1,-1.9534646,0
66,-0.17194475,-2.8348572e-20,6.6708296e-19,-0.00031389101,1.1025574,-1.9532275,0.050000001,1.19982,0.036516573,8.4670524e-22,1.10256,-1.95323,0
66,-0.16592352,-2.3747882e-20,8.0301531e-19,-0.00032655764,1.102358,-1.9999987,0.050000001,1.1947103,0.034230907,1.0036785e-21,1.1023604,-2,0
66,-0.1699508,9.4156572e-21,6.8012018e-21,-0.00029608773,1.1738293,-1.9530575,0.050000001,1.1960126,0.044560689,1.7354809e-23,1.17383,-1.95306,0
66,-0.16394719,1.96127e-20,-3.8242785e-19,-0.0003065058,1.1736337,-1.9999986,0.050000001,1.1910013,0.041893359,-4.6753022e-22,1.1736355,-2,0
66,-0.16745982,-1.9223789e-21,9.9497721e-22,-0.00027855762,1.2450994,-1.9528875,0.050000001,1.1916052,0.052411843,-1.5355514e-23,1.2451,-1.95289,0
66,-0.16149791,2.1554849e-21,-1.3678801e-19,-0.00029948133,1.2449079,-1.9999987,0.050000001,1.1867256,0.049356651,-1.8549414e-22,1.2449107,-2,0
66,-0.16446173,1.4687679e-20,-2.158316e-19,-0.00027149075,1.3163654,-1.9527155,0.050000001,1.1865876,0.060013238,-2.9165124e-22,1.31637,-1.95272,0
66,-0.15856797,7.9773088e-21,-2.1139353e-19,-0.00028927467,1.3161781,-1.9999954,0.050000001,1.181878,0.056567974,-2.6072557e-22,1.3161801,-2,0
66,-0.16095246,6.3766429e-20,-8.883227e-19,-0.00024955632,1.3876271,-1.9525417,0.050000001,1.1809653,0.06730447,-1.1074807e-21,1.38763,-1.95254,0
66,-0.15515397,6.3077582e-20,-1.1426761e-18,-0.0002716298,1.3874437,-1.9999989,0.050000001,1.1764648,0.063470818,-1.3531928e-21,1.3874453,-2,0
66,-0.15693192,-1.5508735e-20,2.049053e-19,-0.00024771978,1.4588956,-1.9523662,0.050000001,1.1747476,0.074223168,2.4272462e-22,1.4589,-1.95237,0
66,-0.15125932,-7.7616441e-21,7.4472796e-20,-0.00026978285,1.4587139,-1.9999983,0.050000001,1.1704956,0.070008531,9.3732629e-23,1.4587147,-2,0
66,-0.15240756,-3.8133249e-20,4.3773943e-19,-0.00025178771,1.5301577,-1.9521855,0.050000001,1.1679552,0.080705933,4.7877788e-22,1.53016,-1.95219,0
66,-0.1468903,-2.1153905e-20,3.0976283e-19,-0.00027866836,1.5299799,-1.9999979,0.050000001,1.1639922,0.076122276,3.6604774e-22,1.5299799,-2,0
66,-0.14739239,3.2941214e-20,-4.266061e-19,-0.00022872373,1.6014173,-1.9520078,0.050000001,1.1606127,0.086689472,-5.2763753e-22,1.60142,-1.95201,0
66,-0.14206095,3.0553538e-20,-4.2403429e-19,-0.00027258389,1.601244,-1.9999987,0.050000001,1.1569799,0.081754521,-4.9308128e-22,1.6012454,-2,0
66,-0.14190547,8.8758451e-20,-1.0786771e-18,-0.00022653081,1.6726795,-1.9518298,0.050000001,1.1527479,0.092113107,-1.1662799e-21,1.67268,-1.95183,0
66,-0.1367899,6.5417618e-20,-8.1858683e-19,-0.00025533399,1.672509,-1.9999996,0.050000001,1.1494856,0.086849742,-8.7219471e-22,1.6725107,-2,0
66,-0.13597186,-4.0782563e-20,4.0780945e-19,-0.00021126615,1.7439417,-1.9516516,0.050000001,1.144413,0.09691821,4.1078764e-22,1.74394,-1.95165,0
66,-0.13110068,-4.4931284e-20,5.3753851e-19,-0.00024077781,1.7437754,-2.0000005,0.050000001,1.141559,0.091354728,5.4128535e-22,1.7437762,-2,0
66,-0.12962236,-7.717303e-20,8.5288846e-19,-0.00018995935,1.8152076,-1.9514782,0.050000001,1.1356578,0.10105193,8.5060249e-22,1.81521,-1.95148,0
66,-0.12502319,-8.141361e-20,9.8455503e-19,-0.0002366284,1.8150445,-1.9999992,0.050000001,1.1332473,0.095221356,9.690955e-22,1.8150456,-2,0
66,-0.12289406,6.1946063e-20,-6.2558822e-19,-0.00016759599,1.8864694,-1.9512995,0.050000001,1.1265329,0.10446631,-6.4591648e-22,1.88647,-1.9513,0
66,-0.11859095,6.4502801e-20,-7.4975087e-19,-0.00021129183,1.8863091,-1.9999994,0.050000001,1.1245979,0.098404951,-7.4647254e-22,1.8863112,-2,0
