Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
244,-0.1124512,-1.2766601e-20,-2.2833902e-19,2.6099848e-05,1.0312799,-1.953396,0.050000001,1.1994176,-0.042190649,-1.8509666e-22,1.03128,-1.95339,0
244,-0.10968002,-3.5643225e-21,3.4744461e-20,1.4213489e-05,1.0310751,-2.0000012,0.050000001,1.1967703,-0.041170068,3.1804164e-23,1.0310751,-2,0
244,-0.1100062,-6.2414761e-22,3.6446967e-20,8.5216816e-06,0.99999911,-1.9999996,0.050000001,1.1961023,-0.042926788,3.0523802e-23,1,-2,0
244,-0.11282976,-9.5649915e-21,-2.2434999e-19,2.2550681e-05,0.99999887,-1.9534671,0.050000001,1.1987417,-0.043937504,-1.8118692e-22,1,-1.9534646,0
244,-0.11161308,1.4923926e-20,6.6824179e-19,5.2012703e-05,1.1025574,-1.9532275,0.050000001,1.2010574,-0.038203672,5.5429866e-22,1.10256,-1.95323,0
244,-0.10894289,2.4467734e-20,8.036436e-19,2.6805532e-05,1.102358,-1.9999987,0.050000001,1.1983793,-0.037125014,6.5850751e-22,1.1023604,-2,0
244,-0.11082807,6.7042245e-21,2.9825504e-21,5.2824173e-05,1.1738293,-1.9530575,0.050000001,1.2028099,-0.034168154,7.7223093e-24,1.17383,-1.95306,0
244,-0.10824179,-6.0225267e-21,-3.8870106e-19,1.6107684e-05,1.1736337,-1.9999986,0.050000001,1.2000722,-0.033026606,-3.1171719e-22,1.1736355,-2,0
244,-0.11011881,-7.6228849e-22,5.0272261e-21,7.7268414e-05,1.2450994,-1.9528875,0.050000001,1.2046775,-0.030038333,-2.2401516e-24,1.2451,-1.95289,0
244,-0.10759755,-5.1780626e-21,-1.3257098e-19,2.5840456e-05,1.2449079,-1.9999987,0.050000001,1.2018533,-0.028833831,-1.1358072e-22,1.2449107,-2,0
244,-0.1095035,-3.8062486e-21,-2.2211544e-19,0.00011114891,1.3163654,-1.9527155,0.050000001,1.2066599,-0.025766943,-1.9052488e-22,1.31637,-1.95272,0
244,-0.10702674,-6.2310377e-21,-2.185528e-19,4.7069028e-05,1.3161781,-1.9999954,0.050000001,1.2037205,-0.024504485,-1.7719005e-22,1.3161801,-2,0
244,-0.1089958,-7.9141927e-21,-9.0447299e-19,0.00011818222,1.3876271,-1.9525417,0.050000001,1.2087449,-0.021306187,-7.3816782e-22,1.38763,-1.95254,0
244,-0.10654058,-1.8005953e-20,-1.1690211e-18,4.365448e-05,1.3874437,-1.9999989,0.050000001,1.2056592,-0.019995652,-9.265373e-22,1.3874453,-2,0
244,-0.10860193,1.8587869e-21,2.1959968e-19,0.00015685183,1.4588956,-1.9523662,0.050000001,1.2109098,-0.016608479,1.809703e-22,1.4589,-1.95237,0
244,-0.10614561,-3.5768895e-22,8.3748534e-20,5.4727407e-05,1.4587139,-1.9999983,0.050000001,1.2076516,-0.015265672,7.2759664e-23,1.4587147,-2,0
244,-0.1083232,-2.9002867e-21,4.5669303e-19,0.00020030921,1.5301577,-1.9521855,0.050000001,1.2131273,-0.011629516,3.5570571e-22,1.53016,-1.95219,0
244,-0.10584259,3.6266752e-21,3.1884393e-19,8.3651204e-05,1.5299799,-1.9999979,0.050000001,1.2096697,-0.010275177,2.5557942e-22,1.5299799,-2,0
244,-0.1081542,-3.7763445e-21,-4.4604556e-19,0.0002274773,1.6014173,-1.9520078,0.050000001,1.2153573,-0.0063280812,-3.7067801e-22,1.60142,-1.95201,0
244,-0.10562676,-2.6068888e-21,-4.4391826e-19,0.00011536352,1.601244,-1.9999987,0.050000001,1.2116764,-0.0049882988,-3.5593207e-22,1.6012454,-2,0
244,-0.10808321,3.8431114e-21,-1.1385674e-18,0.00026476069,1.6726795,-1.9518298,0.050000001,1.2175573,-0.00066855171,-8.9741816e-22,1.67268,-1.95183,0
244,-0.10548736,2.1284526e-21,-8.6685188e-19,0.00013537631,1.672509,-1.9999996,0.050000001,1.2136319,0.00062567065,-6.8294826e-22,1.6725107,-2,0
244,-0.10809324,-9.284713e-21,4.4444714e-19,0.00030069795,1.7439417,-1.9516516,0.050000001,1.2196773,0.0053782035,3.5547044e-22,1.74394,-1.95165,0
244,-0.10540944,-5.9011263e-21,5.7982161e-19,0.00014185061,1.7437754,-2.0000005,0.050000001,1.2154905,0.0065914895,4.5503254e-22,1.7437762,-2,0
244,-0.10816163,-1.3955156e-20,9.123614e-19,0.00034432346,1.8152076,-1.9514782,0.050000001,1.2216548,0.011833275,7.0698305e-22,1.81521,-1.95148,0
244,-0.10537304,-1.1990409e-20,1.051195e-18,0.00015350217,1.8150445,-1.9999992,0.050000001,1.217196,0.012926391,8.050086e-22,1.8150456,-2,0
244,-0.1082617,1.1531038e-20,-6.7613847e-19,0.0003698263,1.8864694,-1.9512995,0.050000001,1.2234224,0.018707814,-5.4332165e-22,1.88647,-1.9513,0
244,-0.10535343,9.2435697e-21,-8.10529e-19,0.0001688769,1.8863091,-1.9999994,0.050000001,1.2186865,0.019639155,-6.3918933e-22,1.8863112,-2,0
244,-0.10836186,1.0307658e-20,-4.6271899e-19,0.00040203985,1.957733,-1.9511259,0.050000001,1.2249173,0.026004028,-3.5350738e-22,1.9577399,-1.95113,0
244,-0.10532352,1.4735224e-20,-7.3662212e-19,0.00019914597,1.9575763,-1.9999993,0.050000001,1.2199075,0.026729859,-5.5639624e-22,1.9575806,-2,0
244,-0.10842821,-2.5495955e-20,9.1109943e-19,0.00043240556,2.0289972,-1.9509518,0.050000001,1.2260724,0.033712652,7.2408626e-22,2.029,-1.95095,0
244,-0.10525291,-2.5011894e-21,2.1204445e-19,0.0002212445,2.028846,-1.9999994,0.050000001,1.2207961,0.034188766,1.8201051e-22,2.0288463,-2,0
244,-0.1084252,6.780641e-21,9.5912739e-21,0.00044831881,2.1002674,-1.9507796,0.050000001,1.2268149,0.041814532,7.138924e-25,2.10027,-1.95078,0
244,-0.10510993,1.7786844e-20,-4.1415561e-19,0.00024044818,2.1001194,-2.0000012,0.050000001,1.2212874,0.041996844,-3.1321703e-22,2.1001217,-2,0
244,-0.10831649,1.7751099e-20,-6.8297056e-19,0.0004609593,2.1715395,-1.9506115,0.050000001,1.2270825,0.050278433,-5.4425662e-22,2.17154,-1.95061,0
244,-0.10486275,1.5163894e-20,-5.4191306e-19,0.0002515782,2.1713924,-2.0000005,0.050000001,1.221326,0.050124429,-4.1541087e-22,2.1713912,-2,0
244,-0.10806539,2.0389558e-20,-4.5638387e-19,0.00045282897,2.2428095,-1.9504455,0.050000001,1.2268149,0.059063464,-3.6155591e-22,2.24281,-1.9504499,0
244,-0.10447897,1.4300379e-20,-3.1191694e-19,0.00023347259,2.2426655,-1.999997,0.050000001,1.2208564,0.058533557,-2.3625193e-22,2.242667,-2,0
244,-0.10763825,4.7239632e-20,-9.1621627e-19,0.00045132652,2.3140814,-1.9502792,0.050000001,1.2259525,0.06811884,-7.3072617e-22,2.31408,-1.95028,0
244,-0.10392831,2.8699661e-20,-6.2961767e-19,0.0002189088,2.3139405,-1.9999985,0.050000001,1.2198262,0.067177042,-4.8832131e-22,2.3139429,-2,0
244,-0.10700268,1.2576602e-20,-2.3391114e-19,0.00042328329,2.3853595,-1.9501178,0.050000001,1.22444,0.077385306,-2.0314995e-22,2.38536,-1.95012,0
244,-0.10318296,-5.8669655e-21,5.6008949e-20,0.00021518537,2.3852208,-1.9999992,0.050000001,1.2181878,0.076000355,3.9618507e-23,2.3852224,-2,0
244,-0.10613064,4.6405201e-20,-6.8196926e-19,0.00040272108,2.45664,-1.9499558,0.050000001,1.2222424,0.086795755,-5.2350506e-22,2.45664,-1.94996,0
244,-0.10221785,4.4125782e-20,-6.7333479e-19,0.00021655875,2.4565017,-1.9999996,0.050000001,1.2159091,0.084941924,-4.9403382e-22,2.456502,-2,0
244,-0.10499795,2.5896744e-20,-4.4848073e-19,0.0003992235,2.5279176,-1.9497977,0.050000001,1.2193325,0.096277468,-3.2296589e-22,2.52792,-1.9498,0
244,-0.10101216,2.5901855e-20,-4.5375308e-19,0.00019997622,2.5277815,-1.9999992,0.050000001,1.2129655,0.093935445,-3.3583912e-22,2.5277815,-2,0
244,-0.10358565,8.6064317e-20,-8.9298097e-19,0.00035218304,2.5991995,-1.9496392,0.050000001,1.2156826,0.10575372,-6.5380868e-22,2.5992,-1.94964,0
244,-0.099548787,3.0685748e-20,-3.2762884e-19,0.00017791707,2.599067,-1.9999983,0.050000001,1.2093323,0.10291111,-2.3409837e-22,2.5990674,-2,0
244,-0.10188075,1.1384876e-19,-1.1324933e-18,0.0003054149,2.6704884,-1.9494878,0.050000001,1.211285,0.11514557,-8.4268555e-22,2.67049,-1.94949,0
244,-0.09781684,6.4118078e-20,-6.956758e-19,0.00016481272,2.6703563,-1.9999977,0.050000001,1.2050046,0.1117968,-4.96638e-22,2.670357,-2,0
244,-0.099875852,-3.6931918e-20,4.3837476e-19,0.0002821807,2.7417717,-1.94934,0.050000001,1.2061402,0.1243729,3.4105259e-22,2.74177,-1.94934,0
244,-0.095809564,6.4814771e-21,1.7706205e-20,0.0001441699,2.7416449,-2.0000012,0.050000001,1.1999823,0.1205195,3.7115921e-23,2.741643,-2,0
