Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
59,-0.16464056,-2.194598e-21,-2.2576512e-19,-0.00029354187,1.0312799,-1.953396,0.050000001,1.1831954,0.025762089,-2.660771e-22,1.03128,-1.95339,0
59,-0.15884227,-7.8438016e-21,3.1135867e-20,-0.00030694137,1.0310751,-2.0000012,0.050000001,1.1788769,0.023185195,4.3059376e-23,1.0310751,-2,0
59,-0.15987472,-2.9296013e-21,3.6302676e-20,-0.00030719134,0.99999911,-1.9999996,0.050000001,1.1804601,0.020262253,4.4415649e-23,1,-2,0
59,-0.16570856,2.1541171e-21,-2.1954519e-19,-0.00028749471,0.99999887,-1.9534671,0.050000001,1.184854,0.02266966,-2.5905066e-22,1,-1.9534646,0
59,-0.16169234,-2.5591697e-20,6.5617415e-19,-0.00028780469,1.1025574,-1.9532275,0.050000001,1.1788752,0.032533653,8.0053867e-22,1.10256,-1.95323,0
59,-0.15598516,-2.072733e-20,7.8942783e-19,-0.00030139895,1.102358,-1.9999987,0.050000001,1.1747389,0.029615758,9.4576562e-22,1.1023604,-2,0
59,-0.15822789,8.4024756e-21,6.4713736e-21,-0.00025421605,1.1738293,-1.9530575,0.050000001,1.1740227,0.038976394,1.9055565e-23,1.17383,-1.95306,0
59,-0.15263878,1.7029868e-20,-3.7636878e-19,-0.00029201154,1.1736337,-1.9999986,0.050000001,1.1701032,0.035722546,-4.3635807e-22,1.1736355,-2,0
59,-0.15424992,-7.475256e-22,1.6998524e-22,-0.0002531012,1.2450994,-1.9528875,0.050000001,1.1686478,0.045034159,-2.4855652e-23,1.2451,-1.95289,0
59,-0.14880727,2.6278036e-21,-1.3485427e-19,-0.00028136934,1.2449079,-1.9999987,0.050000001,1.1649806,0.041454237,-1.8256515e-22,1.2449107,-2,0
59,-0.14976631,1.2767741e-20,-2.1162616e-19,-0.00025974354,1.3163654,-1.9527155,0.050000001,1.1627752,0.050650712,-2.6397381e-22,1.31637,-1.95272,0
59,-0.14449944,6.2359547e-21,-2.0808438e-19,-0.00027890576,1.3161781,-1.9999954,0.050000001,1.1593965,0.046759248,-2.3655374e-22,1.3161801,-2,0
59,-0.14479154,5.4594334e-20,-8.6930168e-19,-0.00024366716,1.3876271,-1.9525417,0.050000001,1.1564354,0.055769864,-1.0025999e-21,1.38763,-1.95254,0
59,-0.13972905,5.1566016e-20,-1.1201754e-18,-0.00028084093,1.3874437,-1.9999989,0.050000001,1.1533809,0.051585447,-1.222419e-21,1.3874453,-2,0
59,-0.13934477,-1.1820282e-20,2.0119798e-19,-0.00023567516,1.4588956,-1.9523662,0.050000001,1.1496576,0.060336828,2.0743351e-22,1.4589,-1.95237,0
59,-0.13451691,-5.9413386e-21,7.3660957e-20,-0.00026377861,1.4587139,-1.9999983,0.050000001,1.1469644,0.055883978,7.8118308e-23,1.4587147,-2,0
59,-0.13345264,-3.0209169e-20,4.280304e-19,-0.00023246936,1.5301577,-1.9521855,0.050000001,1.1424928,0.064300053,4.1444758e-22,1.53016,-1.95219,0
