Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
160,-0.13765734,-8.6798218e-21,-2.3482021e-19,-0.00012165069,1.0312799,-1.953396,0.050000001,1.2282051,-0.017461373,-2.3152444e-22,1.03128,-1.95339,0
160,-0.13350695,-5.9215307e-21,3.4456128e-20,-0.00013516056,1.0310751,-2.0000012,0.050000001,1.2235414,-0.016534569,4.2116145e-23,1.0310751,-2,0
160,-0.13306317,-1.504883e-21,3.6739159e-20,-0.00013341143,0.99999911,-1.9999996,0.050000001,1.2228703,-0.019583741,3.3567199e-23,1,-2,0
160,-0.13718528,-4.6151625e-21,-2.2981057e-19,-0.00012186271,0.99999887,-1.9534671,0.050000001,1.2274677,-0.02058485,-2.2772986e-22,1,-1.9534646,0
160,-0.13864769,-1.5318742e-21,6.8308802e-19,-0.0001372462,1.1025574,-1.9532275,0.050000001,1.2296898,-0.010128933,6.7974218e-22,1.10256,-1.95323,0
160,-0.13442753,5.8686788e-21,8.2212731e-19,-0.00015436544,1.102358,-1.9999987,0.050000001,1.2248737,-0.0093434323,8.1074822e-22,1.1023604,-2,0
160,-0.13954118,8.6200572e-21,4.4643136e-21,-0.00014345365,1.1738293,-1.9530575,0.050000001,1.2309474,-0.0025655362,8.43892e-24,1.17383,-1.95306,0
160,-0.13523978,4.9598557e-21,-3.9536033e-19,-0.00016013911,1.1736337,-1.9999986,0.050000001,1.2259715,-0.0019425169,-3.8605616e-22,1.1736355,-2,0
160,-0.14032267,-2.8645891e-21,4.655736e-21,-0.0001170936,1.2450994,-1.9528875,0.050000001,1.2319424,0.0052410467,6.4417427e-24,1.2451,-1.95289,0
160,-0.13593037,-3.7005144e-21,-1.366661e-19,-0.00015150016,1.2449079,-1.9999987,0.050000001,1.2268026,0.0056772372,-1.3464628e-22,1.2449107,-2,0
160,-0.14097263,4.5044177e-21,-2.2608304e-19,-0.00011235125,1.3163654,-1.9527155,0.050000001,1.2326348,0.013297142,-2.5077386e-22,1.31637,-1.95272,0
160,-0.13648193,5.7290628e-22,-2.2108051e-19,-0.00014734305,1.3161781,-1.9999954,0.050000001,1.2273288,0.013519514,-2.2668556e-22,1.3161801,-2,0
160,-0.141468,2.6161527e-20,-9.2494033e-19,-0.00010320517,1.3876271,-1.9525417,0.050000001,1.232985,0.021602465,-9.5939037e-22,1.38763,-1.95254,0
160,-0.1368733,2.2221511e-20,-1.1909373e-18,-0.00014718357,1.3874437,-1.9999989,0.050000001,1.2275134,0.02158219,-1.1882166e-21,1.3874453,-2,0
160,-0.1417833,-8.511077e-21,2.201026e-19,-8.3198429e-05,1.4588956,-1.9523662,0.050000001,1.2329422,0.030150304,2.3790497e-22,1.4589,-1.95237,0
160,-0.13708304,-5.0690508e-21,8.2217559e-20,-0.0001352941,1.4587139,-1.9999983,0.050000001,1.2273136,0.029856848,9.6165849e-23,1.4587147,-2,0
160,-0.14189112,-2.4083532e-20,4.6320848e-19,-8.5149622e-05,1.5301577,-1.9521855,0.050000001,1.2324598,0.038924769,4.6091954e-22,1.53016,-1.95219,0
160,-0.13708591,-9.2553457e-21,3.2537951e-19,-0.00013391237,1.5299799,-1.9999979,0.050000001,1.2266847,0.038327344,3.3370745e-22,1.5299799,-2,0
160,-0.14176217,1.5997004e-20,-4.5142865e-19,-7.0796581e-05,1.6014173,-1.9520078,0.050000001,1.2314899,0.047902498,-4.8951331e-22,1.60142,-1.95201,0
160,-0.13685678,1.6205129e-20,-4.4833225e-19,-0.00013757063,1.601244,-1.9999987,0.050000001,1.2255853,0.046970591,-4.6296432e-22,1.6012454,-2,0
160,-0.14136823,5.8106808e-20,-1.1504537e-18,-6.1877283e-05,1.6726795,-1.9518298,0.050000001,1.229985,0.05705202,-1.165664e-21,1.67268,-1.95183,0
160,-0.13637052,4.3458845e-20,-8.7515171e-19,-0.00013799689,1.672509,-1.9999996,0.050000001,1.2239743,0.055756148,-8.8589468e-22,1.6725107,-2,0
160,-0.14068133,-3.3693971e-20,4.410527e-19,-7.1380251e-05,1.7439417,-1.9516516,0.050000001,1.2279052,0.066333264,4.518514e-22,1.74394,-1.95165,0
160,-0.13560291,-3.4656719e-20,5.7776699e-19,-0.00013802297,1.7437754,-2.0000005,0.050000001,1.221815,0.064646155,5.778475e-22,1.7437762,-2,0
160,-0.13967538,-6.0264082e-20,9.1650381e-19,-6.2080544e-05,1.8152076,-1.9514782,0.050000001,1.2252098,0.075699203,9.0325286e-22,1.81521,-1.95148,0
160,-0.13453203,-6.2650201e-20,1.0557554e-18,-0.00012612061,1.8150445,-1.9999992,0.050000001,1.2190742,0.073596336,1.0232392e-21,1.8150456,-2,0
160,-0.1383293,4.868565e-20,-6.75651e-19,-6.0348859e-05,1.8864694,-1.9512995,0.050000001,1.2218676,0.085094839,-6.9973078e-22,1.88647,-1.9513,0
160,-0.13313845,5.0734512e-20,-8.0832751e-19,-0.0001189575,1.8863091,-1.9999994,0.050000001,1.2157221,0.082555354,-8.1381335e-22,1.8863112,-2,0
160,-0.13662289,3.4563596e-20,-4.6386366e-19,-6.4160617e-05,1.957733,-1.9511259,0.050000001,1.2178499,0.094459534,-4.4653233e-22,1.9577399,-1.95113,0
160,-0.13140593,5.1544606e-20,-7.3471764e-19,-0.0001243548,1.9575763,-1.9999993,0.050000001,1.2117352,0.091467582,-6.9357181e-22,1.9575806,-2,0
160,-0.13454236,-7.7148622e-20,8.9623334e-19,-6.9520021e-05,2.0289972,-1.9509518,0.050000001,1.2131402,0.10372802,8.8068946e-22,2.029,-1.95095,0
160,-0.12932236,-1.5519243e-20,2.0688202e-19,-0.00014094025,2.028846,-1.9999994,0.050000001,1.2070981,0.1002727,2.2108088e-22,2.0288463,-2,0
160,-0.13207833,8.1649229e-21,1.1599324e-20,-8.422869e-05,2.1002674,-1.9507796,0.050000001,1.2077277,0.11283201,6.8320531e-25,2.10027,-1.95078,0
160,-0.12688026,4.0034763e-20,-4.067823e-19,-0.00015288798,2.1001194,-2.0000012,0.050000001,1.2018036,0.10890771,-3.7550029e-22,2.1001217,-2,0
160,-0.12922741,5.702207e-20,-6.7499018e-19,-7.7566896e-05,2.1715395,-1.9506115,0.050000001,1.2016103,0.12170001,-6.7464854e-22,2.17154,-1.95061,0
160,-0.12407794,4.3972498e-20,-5.3544249e-19,-0.00014027893,2.1713924,-2.0000005,0.050000001,1.1958537,0.11730737,-5.0775662e-22,2.1713912,-2,0
