Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
85,-0.14265259,-8.9734774e-21,-2.3527839e-19,-0.00013966141,1.0312799,-1.953396,0.050000001,1.2296625,-0.017749835,-2.4024129e-22,1.03128,-1.95339,0
85,-0.13826309,-6.1142747e-21,3.4273608e-20,-0.00017384136,1.0310751,-2.0000012,0.050000001,1.2249022,-0.016901672,4.3912703e-23,1.0310751,-2,0
85,-0.1377375,-1.5739076e-21,3.6737808e-20,-0.00017959277,0.99999911,-1.9999996,0.050000001,1.2242774,-0.020014601,3.4456589e-23,1,-2,0
85,-0.14209142,-4.7744057e-21,-2.3008796e-19,-0.00015123017,0.99999887,-1.9534671,0.050000001,1.2289735,-0.020945009,-2.3639268e-22,1,-1.9534646,0
85,-0.14381967,-1.7139877e-21,6.8376213e-19,-0.00015094181,1.1025574,-1.9532275,0.050000001,1.2310098,-0.010257202,7.0433096e-22,1.10256,-1.95323,0
85,-0.13934623,5.9739493e-21,8.230808e-19,-0.00018414547,1.102358,-1.9999987,0.050000001,1.2261012,-0.0095681231,8.4025329e-22,1.1023604,-2,0
85,-0.14486092,8.8763774e-21,4.6848759e-21,-0.00016196724,1.1738293,-1.9530575,0.050000001,1.2321024,-0.0025407099,8.7782438e-24,1.17383,-1.95306,0
85,-0.14029355,5.1021631e-21,-3.9545378e-19,-0.00018490899,1.1736337,-1.9999986,0.050000001,1.2270395,-0.0020321945,-4.0012714e-22,1.1736355,-2,0
85,-0.14575791,-2.8431678e-21,4.5849389e-21,-0.00013438417,1.2450994,-1.9528875,0.050000001,1.2329049,0.0054077758,7.1357344e-24,1.2451,-1.95289,0
85,-0.14108926,-3.7053863e-21,-1.3696828e-19,-0.00016926143,1.2449079,-1.9999987,0.050000001,1.2276868,0.0057114884,-1.3937587e-22,1.2449107,-2,0
85,-0.14648913,4.6739909e-21,-2.2595273e-19,-0.00012182897,1.3163654,-1.9527155,0.050000001,1.2333773,0.013590575,-2.6098243e-22,1.31637,-1.95272,0
85,-0.14171413,5.0650651e-22,-2.2089998e-19,-0.00016533367,1.3161781,-1.9999954,0.050000001,1.228003,0.013662946,-2.3539784e-22,1.3161801,-2,0
85,-0.1470305,2.6997994e-20,-9.2555627e-19,-0.00011145822,1.3876271,-1.9525417,0.050000001,1.233475,0.022003455,-9.974014e-22,1.38763,-1.95254,0
85,-0.1421454,2.2528051e-20,-1.191487e-18,-0.00015808952,1.3874437,-1.9999989,0.050000001,1.2279483,0.021816412,-1.2339121e-21,1.3874453,-2,0
85,-0.14735454,-8.5832679e-21,2.1960286e-19,-9.3884766e-05,1.4588956,-1.9523662,0.050000001,1.2331548,0.030635962,2.4707904e-22,1.4589,-1.95237,0
85,-0.14236015,-5.1275577e-21,8.1726937e-20,-0.00013855683,1.4587139,-1.9999983,0.050000001,1.2274874,0.03016011,9.9858115e-23,1.4587147,-2,0
85,-0.14743337,-2.4497367e-20,4.6325376e-19,-8.1632083e-05,1.5301577,-1.9521855,0.050000001,1.2323724,0.039468706,4.7840509e-22,1.53016,-1.95219,0
85,-0.14233264,-9.4410526e-21,3.255558e-19,-0.00011903637,1.5299799,-1.9999979,0.050000001,1.2265778,0.038674626,3.4677366e-22,1.5299799,-2,0
85,-0.14723817,1.630798e-20,-4.5097277e-19,-7.8236517e-05,1.6014173,-1.9520078,0.050000001,1.2310824,0.048475213,-5.0895937e-22,1.60142,-1.95201,0
85,-0.14203785,1.6392526e-20,-4.4794157e-19,-0.00012637379,1.601244,-1.9999987,0.050000001,1.2251779,0.047334027,-4.8080585e-22,1.6012454,-2,0
85,-0.14673997,5.8719607e-20,-1.1499707e-18,-8.4803927e-05,1.6726795,-1.9518298,0.050000001,1.2292424,0.057621263,-1.209512e-21,1.67268,-1.95183,0
85,-0.14145067,4.3769671e-20,-8.7475591e-19,-0.00014158519,1.672509,-1.9999996,0.050000001,1.2232515,0.056105379,-9.1899493e-22,1.6725107,-2,0
85,-0.14591159,-3.3928264e-20,4.3991709e-19,-7.6905657e-05,1.7439417,-1.9516516,0.050000001,1.2268101,0.066864386,4.6770369e-22,1.74394,-1.95165,0
85,-0.14054731,-3.4730099e-20,5.7663665e-19,-0.00013134554,1.7437754,-2.0000005,0.050000001,1.220764,0.064948611,5.9828726e-22,1.7437762,-2,0
85,-0.14472814,-6.0708963e-20,9.1581746e-19,-5.8780886e-05,1.8152076,-1.9514782,0.050000001,1.2237524,0.076155625,9.3563387e-22,1.81521,-1.95148,0
85,-0.13930662,-6.2890232e-20,1.0550419e-18,-0.00011642106,1.8150445,-1.9999992,0.050000001,1.2176852,0.073817663,1.0596534e-21,1.8150456,-2,0
85,-0.14316931,4.9122117e-20,-6.7446074e-19,-6.4407039e-05,1.8864694,-1.9512995,0.050000001,1.2200401,0.08543849,-7.2495444e-22,1.88647,-1.9513,0
85,-0.13770983,5.0837444e-20,-8.0687953e-19,-0.00012264404,1.8863091,-1.9999994,0.050000001,1.2139862,0.082659751,-8.4251683e-22,1.8863112,-2,0
85,-0.14121665,3.4733375e-20,-4.6357409e-19,-5.6106837e-05,1.957733,-1.9511259,0.050000001,1.2156475,0.094651476,-4.6193206e-22,1.9577399,-1.95113,0
85,-0.13574253,5.1505493e-20,-7.3389516e-19,-0.00012141249,1.9575763,-1.9999993,0.050000001,1.2096508,0.091418386,-7.1678113e-22,1.9575806,-2,0
85,-0.13885812,-7.6765767e-20,8.939285e-19,-2.7902994e-05,2.0289972,-1.9509518,0.050000001,1.2105627,0.10372842,9.0749559e-22,2.029,-1.95095,0
85,-0.13339438,-1.5283096e-20,2.0610859e-19,-0.0001088818,2.028846,-1.9999994,0.050000001,1.2046682,0.1000325,2.2762694e-22,2.0288463,-2,0
85,-0.13608584,8.4107321e-21,1.1937325e-20,-2.4468489e-05,2.1002674,-1.9507796,0.050000001,1.2047777,0.11260051,6.9026389e-25,2.10027,-1.95078,0
85,-0.13065907,3.9935905e-20,-4.0575918e-19,-9.713132e-05,2.1001194,-2.0000012,0.050000001,1.1990296,0.10843858,-3.8661419e-22,2.1001217,-2,0
85,-0.13289894,5.6966501e-20,-6.7343126e-19,-3.693952e-05,2.1715395,-1.9506115,0.050000001,1.1982977,0.12119678,-6.9630079e-22,2.17154,-1.95061,0
85,-0.12753719,4.3769554e-20,-5.34373e-19,-9.9991317e-05,2.1713924,-2.0000005,0.050000001,1.1927425,0.11657204,-5.2357605e-22,2.1713912,-2,0
85,-0.12930153,4.6241005e-20,-4.4336746e-19,-4.5966404e-05,2.2428095,-1.9504455,0.050000001,1.1911352,0.12944615,-4.3359491e-22,2.24281,-1.9504499,0
85,-0.12403308,3.0126735e-20,-3.0210221e-19,-0.00010764292,2.2426655,-1.999997,0.050000001,1.1858197,0.12436804,-2.7512608e-22,2.242667,-2,0
85,-0.12530449,1.0065321e-19,-8.8696499e-19,-5.3849246e-05,2.3140814,-1.9502792,0.050000001,1.1833129,0.13727997,-8.6456308e-22,2.31408,-1.95028,0
85,-0.12015641,6.2782563e-20,-6.0997736e-19,-0.00011361471,2.3139405,-1.9999985,0.050000001,1.1782821,0.13176242,-5.7430109e-22,2.3139429,-2,0
85,-0.12092359,2.8867605e-20,-2.2613296e-19,-5.2357005e-05,2.3853595,-1.9501178,0.050000001,1.1748577,0.14463095,-2.4282519e-22,2.38536,-1.95012,0
85,-0.11592307,-7.9007074e-21,5.1584311e-20,-0.00010652774,2.3852208,-1.9999992,0.050000001,1.170158,0.13869466,3.4873319e-23,2.3852224,-2,0
85,-0.11618103,8.1625653e-20,-6.5168039e-19,-5.560508e-05,2.45664,-1.9499558,0.050000001,1.1658126,0.15143694,-5.7551601e-22,2.45664,-1.94996,0
85,-0.11135279,7.4997358e-20,-6.4291832e-19,-0.00010604224,2.4565017,-1.9999996,0.050000001,1.1614838,0.14510724,-5.3233606e-22,2.456502,-2,0
85,-0.11110333,4.6310198e-20,-4.3133917e-19,-4.2907381e-05,2.5279176,-1.9497977,0.050000001,1.1562252,0.1576408,-3.5698569e-22,2.52792,-1.9498,0
85,-0.1064707,4.7465336e-20,-4.3478939e-19,-0.0001030015,2.5277815,-1.9999992,0.050000001,1.1523046,0.15094839,-3.6793424e-22,2.5277815,-2,0
85,-0.10572093,1.2213367e-19,-8.3773218e-19,-2.8048289e-05,2.5991995,-1.9496392,0.050000001,1.1461428,0.16319193,-6.3349676e-22,2.5992,-1.94964,0
85,-0.10130402,4.2260577e-20,-3.0488996e-19,-8.2508988e-05,2.599067,-1.9999983,0.050000001,1.1426662,0.15617092,-2.1217905e-22,2.5990674,-2,0
85,-0.10006712,1.6088155e-19,-1.0589275e-18,-3.6460679e-05,2.6704884,-1.9494878,0.050000001,1.1356251,0.16804639,-8.1083471e-22,2.67049,-1.94949,0
85,-0.095883854,9.0569311e-20,-6.5247676e-19,-8.2139719e-05,2.6703563,-1.9999977,0.050000001,1.132621,0.16073498,-4.763022e-22,2.670357,-2,0
85,-0.094178595,-5.7592353e-20,4.123591e-19,-3.7472611e-05,2.7417717,-1.94934,0.050000001,1.1247329,0.17216809,3.4215278e-22,2.74177,-1.94934,0
85,-0.09024322,1.598005e-21,1.8344279e-20,-8.1117629e-05,2.7416449,-2.0000012,0.050000001,1.1222262,0.16460584,5.2393324e-23,2.741643,-2,0
85,-0.088092849,-1.9593962e-19,1.2430672e-18,-3.4575591e-05,2.8130591,-1.94919,0.050000001,1.1135329,0.17552938,8.7434142e-22,2.81306,-1.94919,0
85,-0.084416755,-1.2581716e-19,8.4301776e-19,-8.7159759e-05,2.8129358,-1.9999989,0.050000001,1.1115427,0.16775805,5.7032392e-22,2.8129389,-2,0
85,-0.081848077,-6.4836555e-20,4.1898277e-19,-2.1216934e-05,2.8843534,-1.9490417,0.050000001,1.1020876,0.17810859,2.8359368e-22,2.8843601,-1.9490401,0
85,-0.078439295,-4.008135e-20,2.8909794e-19,-8.2923121e-05,2.8842294,-1.9999977,0.050000001,1.1006302,0.17017053,1.8873632e-22,2.8842323,-2,0
85,-0.075482786,6.8712743e-20,-4.0598262e-19,-1.2420828e-05,2.9556475,-1.9489,0.050000001,1.0904553,0.17989147,-2.6349201e-22,2.9556501,-1.9489,0
85,-0.072346196,8.5854879e-20,-5.388985e-19,-6.4059517e-05,2.9555271,-1.9999985,0.050000001,1.0895427,0.17182975,-3.4828598e-22,2.9555285,-2,0
85,-0.069034226,3.708547e-20,-1.9969144e-19,-1.1166193e-05,3.0269477,-1.9487578,0.050000001,1.0787052,0.18087219,-1.1746396e-22,3.0269499,-1.94876,0
85,-0.066171706,1.3508504e-20,-7.325085e-20,-6.4215586e-05,3.0268283,-2.0000005,0.050000001,1.0783426,0.1727286,-4.2039679e-23,3.0268281,-2,0
85,-0.062538601,7.1031537e-20,-3.9578069e-19,-3.3053122e-06,3.0982502,-1.9486192,0.050000001,1.0669003,0.18104963,-2.2359196e-22,3.0982499,-1.94862,0
85,-0.059949234,2.3612625e-20,-1.4027772e-19,-5.4783581e-05,3.0981302,-1.9999998,0.050000001,1.0670903,0.17286599,-7.9648092e-23,3.0981276,-2,0
85,-0.056029797,1.046982e-19,-5.8798479e-19,2.4392583e-07,3.1695499,-1.9484875,0.050000001,1.0550977,0.18042776,-2.8048433e-22,3.1695499,-1.94849,0
85,-0.053710029,7.4953653e-20,-4.6022282e-19,-3.7174181e-05,3.1694336,-1.9999992,0.050000001,1.0558399,0.17224431,-2.0107527e-22,3.1694338,-2,0
85,-0.049539242,9.0778783e-21,-2.5095208e-21,6.8429217e-06,3.2408519,-1.9483581,0.050000001,1.0433553,0.17901671,-3.4739601e-23,3.24085,-1.94836,0
