Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
145,-0.17172843,-8.3676948e-22,-2.328081e-19,-0.00030737754,1.0312799,-1.953396,0.050000001,1.2158027,0.032063212,-2.8360125e-22,1.03128,-1.95339,0
145,-0.16585259,-8.8531146e-21,3.2062567e-20,-0.00031779293,1.0310751,-2.0000012,0.050000001,1.2101454,0.030643968,4.8751408e-23,1.0310751,-2,0
145,-0.16600418,-3.1922729e-21,3.6637151e-20,-0.00031809267,0.99999911,-1.9999996,0.050000001,1.2109517,0.026895601,4.3319991e-23,1,-2,0
145,-0.17185412,3.9465538e-21,-2.2632812e-19,-0.0003147696,0.99999887,-1.9534671,0.050000001,1.2166002,0.028135799,-2.7767381e-22,1,-1.9534646,0
145,-0.17104347,-3.0795656e-20,6.7426408e-19,-0.0003146824,1.1025574,-1.9532275,0.050000001,1.2134175,0.041035198,8.4001423e-22,1.10256,-1.95323,0
145,-0.16511871,-2.6988288e-20,8.1171616e-19,-0.00033067778,1.102358,-1.9999987,0.050000001,1.2077497,0.039244495,9.9750015e-22,1.1023604,-2,0
145,-0.16993675,9.700801e-21,6.7126624e-21,-0.00031814506,1.1738293,-1.9530575,0.050000001,1.2104375,0.04998992,1.5683145e-23,1.17383,-1.95306,0
145,-0.16397825,2.1636941e-20,-3.8680568e-19,-0.0003350568,1.1736337,-1.9999986,0.050000001,1.2047867,0.047809552,-4.6704317e-22,1.1736355,-2,0
145,-0.16838701,-2.7768314e-21,1.5754545e-21,-0.00027789208,1.2450994,-1.9528875,0.050000001,1.2068375,0.058880866,-9.2666465e-24,1.2451,-1.95289,0
145,-0.16241343,2.0108001e-21,-1.3786234e-19,-0.00030991356,1.2449079,-1.9999987,0.050000001,1.2012364,0.056295361,-1.797493e-22,1.2449107,-2,0
145,-0.16637644,1.6092246e-20,-2.1902554e-19,-0.00027848402,1.3163654,-1.9527155,0.050000001,1.202595,0.06765575,-2.9574408e-22,1.31637,-1.95272,0
145,-0.16040981,9.5654786e-21,-2.1405533e-19,-0.0003115377,1.3161781,-1.9999954,0.050000001,1.1970768,0.064652786,-2.6431349e-22,1.3161801,-2,0
145,-0.1638914,7.0083582e-20,-9.0097391e-19,-0.0002794255,1.3876271,-1.9525417,0.050000001,1.1976978,0.076256521,-1.1234689e-21,1.38763,-1.95254,0
145,-0.15795517,7.2027224e-20,-1.1579473e-18,-0.00030705176,1.3874437,-1.9999989,0.050000001,1.1923007,0.072827175,-1.375121e-21,1.3874453,-2,0
145,-0.16092187,-1.8194991e-20,2.0820634e-19,-0.00028521087,1.4588956,-1.9523662,0.050000001,1.1921375,0.084621072,2.539213e-22,1.4589,-1.95237,0
145,-0.15504332,-9.0215864e-21,7.5749433e-20,-0.00030463998,1.4587139,-1.9999983,0.050000001,1.186902,0.080761619,9.9286172e-23,1.4587147,-2,0
145,-0.15746501,-4.3485916e-20,4.4445221e-19,-0.00028373211,1.5301577,-1.9521855,0.050000001,1.1859126,0.092683621,4.9790351e-22,1.53016,-1.95219,0
145,-0.15167159,-2.3939862e-20,3.1457007e-19,-0.00029807517,1.5299799,-1.9999979,0.050000001,1.1808815,0.088394888,3.7591643e-22,1.5299799,-2,0
145,-0.15352233,3.7372343e-20,-4.331219e-19,-0.00025979269,1.6014173,-1.9520078,0.050000001,1.1790377,0.10037614,-5.4488554e-22,1.60142,-1.95201,0
145,-0.14784344,3.5267896e-20,-4.3010931e-19,-0.00028485293,1.601244,-1.9999987,0.050000001,1.1742562,0.095664829,-5.0988021e-22,1.6012454,-2,0
145,-0.14910217,1.0374299e-19,-1.0961265e-18,-0.0002290266,1.6726795,-1.9518298,0.050000001,1.1715277,0.10763111,-1.2250351e-21,1.67268,-1.95183,0
145,-0.14356776,7.7221162e-20,-8.3206434e-19,-0.00026268206,1.672509,-1.9999996,0.050000001,1.1670401,0.10250942,-9.1986553e-22,1.6725107,-2,0
145,-0.14421956,-4.8720825e-20,4.1373925e-19,-0.00023341354,1.7439417,-1.9516516,0.050000001,1.1634079,0.1143808,4.4172177e-22,1.74394,-1.95165,0
145,-0.13885918,-5.4220054e-20,5.4514242e-19,-0.00025308106,1.7437754,-2.0000005,0.050000001,1.1592559,0.10886689,5.7720647e-22,1.7437762,-2,0
145,-0.13889481,-9.1718277e-20,8.6667616e-19,-0.00025452481,1.8152076,-1.9514782,0.050000001,1.1547177,0.12056144,9.0638619e-22,1.81521,-1.95148,0
145,-0.13373777,-9.763892e-20,9.9989417e-19,-0.00027254483,1.8150445,-1.9999992,0.050000001,1.1509423,0.11467882,1.0304431e-21,1.8150456,-2,0
145,-0.13315627,7.3413701e-20,-6.3566286e-19,-0.0002520647,1.8864694,-1.9512995,0.050000001,1.1455004,0.12611257,-6.9273337e-22,1.88647,-1.9513,0
