Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
51,-0.14241387,-4.9531583e-21,-2.2155433e-19,-0.000246043,1.0312799,-1.953396,0.050000001,1.1660904,0.0074517722,-2.2657872e-22,1.03128,-1.95339,0
51,-0.13744164,-6.0509498e-21,3.1585779e-20,-0.00026636297,1.0310751,-2.0000012,0.050000001,1.1630348,0.0048921676,3.5082926e-23,1.0310751,-2,0
51,-0.1389102,-2.1419697e-21,3.6190024e-20,-0.00026626672,0.99999911,-1.9999996,0.050000001,1.1646413,0.0027767364,4.0474333e-23,1,-2,0
51,-0.14396495,-1.2866364e-21,-2.162103e-19,-0.00024715718,0.99999887,-1.9534671,0.050000001,1.1678127,0.0052123284,-2.1960057e-22,1,-1.9534646,0
51,-0.13840917,-1.3285294e-20,6.4743261e-19,-0.00022891894,1.1025574,-1.9532275,0.050000001,1.1617802,0.012133068,6.9027768e-22,1.10256,-1.95323,0
51,-0.13362955,-7.1078709e-21,7.7826947e-19,-0.0002515527,1.102358,-1.9999987,0.050000001,1.1589948,0.0093402062,8.1255092e-22,1.1023604,-2,0
51,-0.13395172,6.853344e-21,5.3353763e-21,-0.00021646223,1.1738293,-1.9530575,0.050000001,1.1571178,0.016348014,1.8624285e-23,1.17383,-1.95306,0
51,-0.12939124,8.8887956e-21,-3.7276336e-19,-0.00023900555,1.1736337,-1.9999986,0.050000001,1.1546305,0.013343542,-3.7131769e-22,1.1736355,-2,0
51,-0.12906374,5.0825321e-22,2.3081982e-22,-0.00021227769,1.2450994,-1.9528875,0.050000001,1.1521453,0.020053443,-3.0432345e-23,1.2451,-1.95289,0
51,-0.1247487,1.3585059e-21,-1.3240538e-19,-0.00023791564,1.2449079,-1.9999987,0.050000001,1.149982,0.016863573,-1.6333229e-22,1.2449107,-2,0
51,-0.1237729,6.9750276e-21,-2.0946576e-19,-0.00019902471,1.3163654,-1.9527155,0.050000001,1.1469052,0.023210226,-2.1592312e-22,1.31637,-1.95272,0
51,-0.11972852,1.5231142e-21,-2.0692621e-19,-0.0002149698,1.3161781,-1.9999954,0.050000001,1.145092,0.019865086,-1.9507686e-22,1.3161801,-2,0
51,-0.11811308,3.044846e-20,-8.5651254e-19,-0.00017435239,1.3876271,-1.9525417,0.050000001,1.1414528,0.025782999,-8.2252404e-22,1.38763,-1.95254,0
51,-0.11436249,2.3140872e-20,-1.1066851e-18,-0.0001982705,1.3874437,-1.9999989,0.050000001,1.1400112,0.022315858,-1.0038635e-21,1.3874453,-2,0
51,-0.11212236,-4.6470797e-21,2.0119831e-19,-0.00013788449,1.4588956,-1.9523662,0.050000001,1.1358452,0.027741119,1.6024174e-22,1.4589,-1.95237,0
51,-0.10868803,-2.6513077e-21,7.5033864e-20,-0.00019274383,1.4587139,-1.9999983,0.050000001,1.1347946,0.024189845,5.8601813e-23,1.4587147,-2,0
51,-0.10584395,-1.5169731e-20,4.2362003e-19,-0.00012442071,1.5301577,-1.9521855,0.050000001,1.1301428,0.029060701,3.2596692e-22,1.53016,-1.95219,0
51,-0.10274468,-8.3090801e-21,2.9820789e-19,-0.00018472705,1.5299799,-1.9999979,0.050000001,1.1294979,0.025465695,2.5978601e-22,1.5299799,-2,0
51,-0.099323869,1.2932249e-20,-4.152762e-19,-0.00011101943,1.6014173,-1.9520078,0.050000001,1.1244153,0.029723801,-3.6522026e-22,1.60142,-1.95201,0
51,-0.0965764,1.0837506e-20,-4.1378852e-19,-0.00016674133,1.601244,-1.9999987,0.050000001,1.1241865,0.026128653,-3.4196524e-22,1.6012454,-2,0
51,-0.092612036,2.9014103e-20,-1.0461985e-18,-7.1969785e-05,1.6726795,-1.9518298,0.050000001,1.1187328,0.029720522,-7.6341859e-22,1.67268,-1.95183,0
51,-0.090230182,1.9635689e-20,-7.9392009e-19,-0.0001394453,1.672509,-1.9999996,0.050000001,1.1189277,0.026171057,-5.6263882e-22,1.6725107,-2,0
51,-0.085760884,-1.1552382e-20,4.0416877e-19,-1.0210836e-05,1.7439417,-1.9516516,0.050000001,1.1131704,0.029048247,2.4804637e-22,1.74394,-1.95165,0
51,-0.083754823,-1.1320808e-20,5.3069437e-19,-0.00010857078,1.7437754,-2.0000005,0.050000001,1.1137905,0.025592206,3.3856191e-22,1.7437762,-2,0
51,-0.078824691,-2.2822428e-20,8.3099666e-19,4.3247805e-05,1.8152076,-1.9514782,0.050000001,1.1078002,0.027713532,5.3195201e-22,1.81521,-1.95148,0
51,-0.077201329,-2.2117873e-20,9.6028607e-19,-7.172113e-05,1.8150445,-1.9999992,0.050000001,1.1088412,0.024399787,6.1323649e-22,1.8150456,-2,0
51,-0.071859874,1.8470491e-20,-6.1365076e-19,8.5473854e-05,1.8864694,-1.9512995,0.050000001,1.1027002,0.025731599,-3.9074762e-22,1.88647,-1.9513,0
51,-0.070621729,1.5815842e-20,-7.3809109e-19,-4.2519692e-05,1.8863091,-1.9999994,0.050000001,1.1041511,0.022608805,-4.5481363e-22,1.8863112,-2,0
51,-0.064922206,1.0676419e-20,-4.1601508e-19,0.0001492453,1.957733,-1.9511259,0.050000001,1.0979452,0.023125175,-2.374909e-22,1.9577399,-1.95113,0
51,-0.064068347,1.2618635e-20,-6.6735112e-19,-7.8113426e-06,1.9575763,-1.9999993,0.050000001,1.0997903,0.020242648,-3.6571786e-22,1.9575806,-2,0
51,-0.058068033,-9.2949995e-21,8.0985211e-19,0.00022547384,2.0289972,-1.9509518,0.050000001,1.0936052,0.019927088,3.4461281e-22,2.029,-1.95095,0
51,-0.057593349,4.8558385e-22,1.8370834e-19,5.5193843e-05,2.028846,-1.9999994,0.050000001,1.0958244,0.017332673,6.5549217e-23,2.0288463,-2,0
