Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
29,-0.11793449,-1.528902e-20,-2.2680108e-19,-5.2982763e-05,1.0312799,-1.953396,0.050000001,1.1910826,-0.052831784,-1.9307065e-22,1.03128,-1.95339,0
29,-0.11511399,-3.1899703e-21,3.4188489e-20,-9.5648749e-05,1.0310751,-2.0000012,0.050000001,1.1889681,-0.052245483,3.3043477e-23,1.0310751,-2,0
29,-0.11556721,-4.5375582e-22,3.6349596e-20,-9.6039767e-05,0.99999911,-1.9999996,0.050000001,1.188584,-0.053676933,3.2486217e-23,1,-2,0
29,-0.11845764,-1.2038636e-20,-2.2264262e-19,-6.0893635e-05,0.99999887,-1.9534671,0.050000001,1.1907305,-0.054257739,-1.8910138e-22,1,-1.9534646,0
29,-0.11669713,2.1003504e-20,6.6353694e-19,-3.4670775e-05,1.1025574,-1.9532275,0.050000001,1.1919626,-0.049723849,5.8066893e-22,1.10256,-1.95323,0
29,-0.11402516,3.2337166e-20,7.9808738e-19,-8.9446083e-05,1.102358,-1.9999987,0.050000001,1.1899127,-0.04908378,6.8918095e-22,1.1023604,-2,0
29,-0.11544938,6.646059e-21,3.151105e-21,-1.9530384e-05,1.1738293,-1.9530575,0.050000001,1.1929475,-0.04673136,8.389658e-24,1.17383,-1.95306,0
29,-0.11291849,-1.0122949e-20,-3.8568353e-19,-8.0010599e-05,1.1736337,-1.9999986,0.050000001,1.190945,-0.046019707,-3.2573326e-22,1.1736355,-2,0
29,-0.11422436,3.3772794e-22,4.5845855e-21,-8.8570232e-07,1.2450994,-1.9528875,0.050000001,1.1940675,-0.043822899,-5.3251219e-24,1.2451,-1.95289,0
29,-0.11182421,-5.6031745e-21,-1.3195868e-19,-6.7407585e-05,1.2449079,-1.9999987,0.050000001,1.1920921,-0.043024134,-1.210732e-22,1.2449107,-2,0
29,-0.11305331,-6.6011125e-21,-2.1946112e-19,7.1203103e-05,1.3163654,-1.9527155,0.050000001,1.195345,-0.040962368,-1.953149e-22,1.31637,-1.95272,0
29,-0.11077078,-9.3290205e-21,-2.1646142e-19,-2.7737651e-05,1.3161781,-1.9999954,0.050000001,1.1933759,-0.040063731,-1.8309046e-22,1.3161801,-2,0
29,-0.11196487,-1.9430573e-20,-8.9540905e-19,0.0001579193,1.3876271,-1.9525417,0.050000001,1.1968,-0.038109295,-7.5880493e-22,1.38763,-1.95254,0
29,-0.10978411,-3.4270539e-20,-1.158669e-18,2.2416849e-05,1.3874437,-1.9999989,0.050000001,1.1948118,-0.037101034,-9.5539068e-22,1.3874453,-2,0
29,-0.1109845,6.3698016e-21,2.1686142e-19,0.00021459725,1.4588956,-1.9523662,0.050000001,1.198445,-0.035219006,1.8218013e-22,1.4589,-1.95237,0
