Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
43,-0.12123637,-9.3270818e-21,-2.2042414e-19,-0.00018339946,1.0312799,-1.953396,0.050000001,1.1627703,-0.01977532,-1.9158477e-22,1.03128,-1.95339,0
43,-0.11737381,-4.1565587e-21,3.2632091e-20,-0.00020939151,1.0310751,-2.0000012,0.050000001,1.1607376,-0.021460466,2.9290768e-23,1.0310751,-2,0
43,-0.118842,-1.1906202e-21,3.618752e-20,-0.00021251467,0.99999911,-1.9999996,0.050000001,1.1618108,-0.022899773,3.5697575e-23,1,-2,0
43,-0.1228137,-6.2139512e-21,-2.1597488e-19,-0.00019179785,0.99999887,-1.9534671,0.050000001,1.1639616,-0.021275207,-1.8545552e-22,1,-1.9534646,0
43,-0.11731071,3.4237983e-21,6.4667621e-19,-0.00014759273,1.1025574,-1.9532275,0.050000001,1.1598902,-0.016794534,5.8799602e-22,1.10256,-1.95323,0
43,-0.11369474,1.1706575e-20,7.7705166e-19,-0.00017807669,1.102358,-1.9999987,0.050000001,1.1581281,-0.018567516,6.9144297e-22,1.1023604,-2,0
43,-0.113089,5.8019838e-21,4.005822e-21,-0.00014200991,1.1738293,-1.9530575,0.050000001,1.1568978,-0.014271025,1.5601869e-23,1.17383,-1.95306,0
43,-0.10973722,-1.1754012e-21,-3.7424399e-19,-0.00017149921,1.1736337,-1.9999986,0.050000001,1.1554154,-0.016100777,-3.1618944e-22,1.1736355,-2,0
43,-0.10860977,1.2069247e-21,1.4543007e-21,-0.00011637829,1.2450994,-1.9528875,0.050000001,1.1538453,-0.012220277,-2.7136127e-23,1.2451,-1.95289,0
43,-0.10553794,-1.2852348e-21,-1.3080503e-19,-0.00016423191,1.2449079,-1.9999987,0.050000001,1.152652,-0.014072967,-1.3914591e-22,1.2449107,-2,0
43,-0.10391455,-2.0550681e-22,-2.1099352e-19,-9.3350602e-05,1.3163654,-1.9527155,0.050000001,1.1507852,-0.010651371,-1.7896013e-22,1.31637,-1.95272,0
43,-0.10113615,-4.2153023e-21,-2.0894628e-19,-0.00014809804,1.3161781,-1.9999954,0.050000001,1.1498874,-0.012491076,-1.6468352e-22,1.3161801,-2,0
43,-0.099049054,2.2810317e-21,-8.5955517e-19,-3.7829181e-05,1.3876271,-1.9525417,0.050000001,1.1477803,-0.0095668687,-6.8746767e-22,1.38763,-1.95254,0
43,-0.096574038,-9.4996814e-21,-1.1129768e-18,-0.0001133292,1.3874437,-1.9999989,0.050000001,1.1471786,-0.011356377,-8.4767282e-22,1.3874453,-2,0
