Time,"p","vorticity:0","vorticity:1","vorticity:2","C:0","C:1","C:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
104,-0.11517703,-1.3887692e-20,-2.250472e-19,-4.3202061e-05,1.0312799,-1.953396,0.050000001,1.1831326,-0.045693982,-1.8656175e-22,1.03128,-1.95339,0
104,-0.11245969,-3.2308259e-21,3.4010617e-20,-6.3177373e-05,1.0310751,-2.0000012,0.050000001,1.1812361,-0.045373779,3.0798802e-23,1.0310751,-2,0
104,-0.11323439,-6.1758449e-22,3.6281935e-20,-6.9810048e-05,0.99999911,-1.9999996,0.050000001,1.1810356,-0.046671323,3.2890107e-23,1,-2,0
104,-0.11604061,-1.0769122e-20,-2.2096238e-19,-5.1987194e-05,0.99999887,-1.9534671,0.050000001,1.182979,-0.046978418,-1.8215711e-22,1,-1.9534646,0
104,-0.1131599,1.7437643e-20,6.5912047e-19,-1.424154e-06,1.1025574,-1.9532275,0.050000001,1.1835901,-0.042956781,5.6563942e-22,1.10256,-1.95323,0
104,-0.11063052,2.7959774e-20,7.9259438e-19,-4.1685049e-05,1.102358,-1.9999987,0.050000001,1.1817884,-0.042563193,6.6976361e-22,1.1023604,-2,0
104,-0.11113491,6.3142368e-21,3.092198e-21,2.703451e-05,1.1738293,-1.9530575,0.050000001,1.18419,-0.040380061,9.3765206e-24,1.17383,-1.95306,0
104,-0.10878585,-8.3265051e-21,-3.8313504e-19,-3.0675765e-05,1.1736337,-1.9999986,0.050000001,1.1824632,-0.039891217,-3.1459324e-22,1.1736355,-2,0
104,-0.1091419,5.9259509e-22,4.2742898e-21,4.8775921e-05,1.2450994,-1.9528875,0.050000001,1.1849675,-0.037928123,-1.0269663e-23,1.2451,-1.95289,0
104,-0.10696264,-4.6607128e-21,-1.311831e-19,-2.2892506e-05,1.2449079,-1.9999987,0.050000001,1.1832923,-0.037324663,-1.2132628e-22,1.2449107,-2,0
104,-0.10721809,-5.6399589e-21,-2.1789201e-19,9.6205826e-05,1.3163654,-1.9527155,0.050000001,1.185955,-0.035559498,-1.8411259e-22,1.31637,-1.95272,0
104,-0.10519508,-8.3008188e-21,-2.1512858e-19,-4.4767362e-06,1.3161781,-1.9999954,0.050000001,1.184305,-0.034825265,-1.7333242e-22,1.3161801,-2,0
104,-0.10539889,-1.6179561e-20,-8.880032e-19,0.00014331161,1.3876271,-1.9525417,0.050000001,1.18717,-0.033227362,-7.1654566e-22,1.38763,-1.95254,0
104,-0.10351478,-2.9733925e-20,-1.1495912e-18,2.917826e-05,1.3874437,-1.9999989,0.050000001,1.1855154,-0.032349773,-9.0229996e-22,1.3874453,-2,0
104,-0.10371528,5.7759995e-21,2.1546291e-19,0.000187144,1.4588956,-1.9523662,0.050000001,1.18863,-0.030879961,1.6715272e-22,1.4589,-1.95237,0
104,-0.10195039,1.4833621e-21,8.2149627e-20,6.7338384e-05,1.4587139,-1.9999983,0.050000001,1.186938,-0.029851113,6.5906678e-23,1.4587147,-2,0
104,-0.10219429,4.6941942e-21,4.4842355e-19,0.00025518949,1.5301577,-1.9521855,0.050000001,1.1903499,-0.028462363,3.3404814e-22,1.53016,-1.95219,0
104,-0.100526,7.5743854e-21,3.1270855e-19,0.00010314509,1.5299799,-1.9999979,0.050000001,1.1885859,-0.02727904,2.4290244e-22,1.5299799,-2,0
104,-0.10085829,-1.0043538e-20,-4.3760145e-19,0.00032493108,1.6014173,-1.9520078,0.050000001,1.1923249,-0.025916716,-3.4774683e-22,1.60142,-1.95201,0
104,-0.099261992,-9.1393942e-21,-4.3627108e-19,0.00013803417,1.601244,-1.9999987,0.050000001,1.1904521,-0.024581209,-3.3609062e-22,1.6012454,-2,0
104,-0.099723712,-1.7720139e-20,-1.1174364e-18,0.00042256553,1.6726795,-1.9518298,0.050000001,1.1945474,-0.023183998,-8.2978499e-22,1.67268,-1.95183,0
104,-0.098172843,-1.492472e-20,-8.5075878e-19,0.00019440279,1.672509,-1.9999996,0.050000001,1.1925303,-0.021704402,-6.2883594e-22,1.6725107,-2,0
104,-0.098800667,2.1806198e-21,4.3784272e-19,0.00050110096,1.7439417,-1.9516516,0.050000001,1.1969999,-0.020204933,3.238086e-22,1.74394,-1.95165,0
104,-0.097267628,7.4594324e-21,5.7122482e-19,0.00024435596,1.7437754,-2.0000005,0.050000001,1.1948011,-0.018595446,4.1903855e-22,1.7437762,-2,0
104,-0.098093137,6.8699652e-21,8.9671869e-19,0.00057870877,1.8152076,-1.9514782,0.050000001,1.1996548,-0.01692217,6.4911671e-22,1.81521,-1.95148,0
104,-0.096549891,1.1103236e-20,1.0339461e-18,0.00029562373,1.8150445,-1.9999992,0.050000001,1.1972383,-0.015203228,7.4355101e-22,1.8150456,-2,0
104,-0.097598933,-5.2017838e-21,-6.6448375e-19,0.00069211342,1.8864694,-1.9512995,0.050000001,1.2024748,-0.013281805,-4.9213101e-22,1.88647,-1.9513,0
104,-0.096017033,-1.0376825e-20,-7.9784848e-19,0.00036138622,1.8863091,-1.9999994,0.050000001,1.1998084,-0.011479489,-5.8368144e-22,1.8863112,-2,0
104,-0.097308673,-1.4923859e-21,-4.5472098e-19,0.00080837857,1.957733,-1.9511259,0.050000001,1.2054123,-0.0092338407,-3.220339e-22,1.9577399,-1.95113,0
104,-0.095660754,-4.1631382e-21,-7.2591478e-19,0.00042396254,1.9575763,-1.9999993,0.050000001,1.2024668,-0.0073804804,-5.1105989e-22,1.9575806,-2,0
104,-0.097206786,4.8861971e-21,8.9985825e-19,0.00090966246,2.0289972,-1.9509518,0.050000001,1.2084148,-0.0047354205,6.5049182e-22,2.029,-1.95095,0
104,-0.095466726,5.6102624e-21,2.0918488e-19,0.00048172451,2.028846,-1.9999994,0.050000001,1.2051638,-0.0028683599,1.5898325e-22,2.0288463,-2,0
104,-0.097271264,6.118638e-21,8.6587812e-21,0.0010025759,2.1002674,-1.9507796,0.050000001,1.2114173,0.00024957897,4.6289821e-25,2.10027,-1.95078,0
104,-0.095415033,4.5177584e-21,-4.1049011e-19,0.00054338283,2.1001194,-2.0000012,0.050000001,1.2078388,0.0020880052,-2.8825195e-22,2.1001217,-2,0
104,-0.097474672,-3.8677952e-21,-6.7315689e-19,0.0010931744,2.1715395,-1.9506115,0.050000001,1.2143499,0.0057472591,-4.8672117e-22,2.17154,-1.95061,0
104,-0.095481105,-1.248719e-21,-5.3519692e-19,0.0006075768,2.1713924,-2.0000005,0.050000001,1.2104297,0.0075105121,-3.7740959e-22,2.1713912,-2,0
104,-0.097784281,3.0365873e-21,-4.5270933e-19,0.0011726326,2.2428095,-1.9504455,0.050000001,1.2171397,0.011774079,-3.269648e-22,2.24281,-1.9504499,0
104,-0.095635585,2.7943437e-21,-3.1052456e-19,0.00065046211,2.2426655,-1.999997,0.050000001,1.2128698,0.013412667,-2.181389e-22,2.242667,-2,0
104,-0.098163553,1.0404875e-20,-9.0965135e-19,0.001252973,2.3140814,-1.9502792,0.050000001,1.2197099,0.018334871,-6.6125951e-22,2.31408,-1.95028,0
104,-0.095845334,4.6795566e-21,-6.2573267e-19,0.00069057033,2.3139405,-1.9999985,0.050000001,1.2150891,0.019797599,-4.4615438e-22,2.3139429,-2,0
104,-0.098572455,1.6222109e-21,-2.3112357e-19,0.0013218856,2.3853595,-1.9501178,0.050000001,1.2219797,0.025423545,-1.7780593e-22,2.38536,-1.95012,0
104,-0.096074976,-3.126694e-21,5.7341666e-20,0.00073299429,2.3852208,-1.9999992,0.050000001,1.2170159,0.026657809,4.0751431e-23,2.3852224,-2,0
104,-0.098968752,1.7411515e-20,-6.826125e-19,0.0013687022,2.45664,-1.9499558,0.050000001,1.2238673,0.033021044,-4.8967189e-22,2.45664,-1.94996,0
104,-0.096286677,1.7032956e-20,-6.7586798e-19,0.00076423079,2.4565017,-1.9999996,0.050000001,1.2185738,0.033974819,-4.710994e-22,2.456502,-2,0
104,-0.099309534,9.1053707e-21,-4.4890291e-19,0.0013849274,2.5279176,-1.9497977,0.050000001,1.2252948,0.041096535,-3.0677294e-22,2.52792,-1.9498,0
104,-0.096442349,7.7520015e-21,-4.5438665e-19,0.00078336295,2.5277815,-1.9999992,0.050000001,1.219694,0.041719384,-3.1730227e-22,2.5277815,-2,0
104,-0.099552155,4.5586793e-20,-9.0545258e-19,0.0013843136,2.5991995,-1.9496392,0.050000001,1.226195,0.049607731,-6.4832239e-22,2.5992,-1.94964,0
104,-0.096503697,1.5558846e-20,-3.3401667e-19,0.00079187186,2.599067,-1.9999983,0.050000001,1.2203165,0.049852498,-2.3825475e-22,2.5990674,-2,0
104,-0.099654697,6.08206e-20,-1.1488764e-18,0.0013778238,2.6704884,-1.9494878,0.050000001,1.2264974,0.05850172,-8.3326416e-22,2.67049,-1.94949,0
104,-0.09643402,3.3581365e-20,-7.0592571e-19,0.00078556471,2.6703563,-1.9999977,0.050000001,1.2203783,0.058324859,-4.9589877e-22,2.670357,-2,0
104,-0.09957885,-1.6042423e-20,4.4309036e-19,0.0013359271,2.7417717,-1.94934,0.050000001,1.2261374,0.067714475,3.3113816e-22,2.74177,-1.94934,0
104,-0.096198849,8.6588588e-21,1.5741147e-20,0.00075653609,2.7416449,-2.0000012,0.050000001,1.2198192,0.067078114,2.700553e-23,2.741643,-2,0
104,-0.099289536,-8.7375605e-20,1.3686861e-18,0.001279553,2.8130591,-1.94919,0.050000001,1.2250675,0.07717552,9.929245e-22,2.81306,-1.94919,0
104,-0.0957672,-5.56649e-20,9.2732003e-19,0.00072733976,2.8129358,-1.9999989,0.050000001,1.2185992,0.076047584,6.5848211e-22,2.8129389,-2,0
104,-0.098755799,-2.90279e-20,4.6352772e-19,0.0012033158,2.8843534,-1.9490417,0.050000001,1.22325,0.086806752,3.3026069e-22,2.8843601,-1.9490401,0
104,-0.095111467,-1.7781504e-20,3.1508263e-19,0.00069116626,2.8842294,-1.9999977,0.050000001,1.2166836,0.085161619,2.0936433e-22,2.8842323,-2,0
104,-0.097952284,3.8102834e-20,-4.4871601e-19,0.0010804501,2.9556475,-1.9489,0.050000001,1.2206525,0.096524149,-3.1866426e-22,2.9556501,-1.9489,0
104,-0.094209403,4.3743418e-20,-5.9717177e-19,0.00062689127,2.9555271,-1.9999985,0.050000001,1.2140424,0.094344549,-4.2454469e-22,2.9555285,-2,0
104,-0.096859522,2.2706273e-20,-2.2779773e-19,0.00098170992,3.0269477,-1.9487578,0.050000001,1.21726,0.10624238,-1.711718e-22,3.0269499,-1.94876,0
104,-0.09304335,8.5250042e-21,-8.3706381e-20,0.00056573341,3.0268283,-2.0000005,0.050000001,1.210664,0.10351792,-6.1261404e-23,3.0268281,-2,0
104,-0.095464244,4.2895234e-20,-4.5336394e-19,0.00090784254,3.0982502,-1.9486192,0.050000001,1.2130677,0.11587407,-3.4022261e-22,3.0982499,-1.94862,0
104,-0.091601774,1.2793565e-20,-1.6022364e-19,0.00051456766,3.0981302,-1.9999998,0.050000001,1.2065445,0.11260276,-1.2119434e-22,3.0981276,-2,0
104,-0.093759298,7.401711e-20,-6.7863428e-19,0.00080058508,3.1695499,-1.9484875,0.050000001,1.2080801,0.12533225,-4.8231193e-22,3.1695499,-1.94849,0
104,-0.089878179,5.358675e-20,-5.2694036e-19,0.00045407642,3.1694336,-1.9999992,0.050000001,1.2016873,0.12152016,-3.5384057e-22,3.1694338,-2,0
104,-0.09174379,2.0070154e-21,-9.6947789e-21,0.00071416917,3.2408519,-1.9483581,0.050000001,1.2023151,0.13453366,-4.2212231e-23,3.24085,-1.94836,0
104,-0.087871403,-9.2875672e-22,-3.597362e-21,0.00041126786,3.2407391,-1.9999993,0.050000001,1.19611,0.13019361,-1.0104533e-23,3.2407401,-2,0
104,-0.089423068,3.3621328e-20,-2.187049e-19,0.00065872271,3.3121595,-1.9482278,0.050000001,1.1958026,0.14340022,-1.5136736e-22,3.31216,-1.94823,0
104,-0.085586093,4.8774559e-20,-3.5905767e-19,0.00038405368,3.312048,-2.0000005,0.050000001,1.1898382,0.13855156,-2.2703331e-22,3.3120499,-2,0
104,-0.086808048,1.3841355e-19,-1.099239e-18,0.00057659822,3.3834693,-1.9480995,0.050000001,1.1885803,0.15185779,-7.098024e-22,3.3834701,-1.9481,0
104,-0.083032176,6.0856854e-20,-5.3251349e-19,0.00035371361,3.3833606,-1.9999996,0.050000001,1.1829039,0.14652637,-3.4501106e-22,3.3833594,-2,0
104,-0.083914027,8.5141933e-20,-6.6202206e-19,0.00049899117,3.4547815,-1.9479783,0.050000001,1.1806952,0.15984088,-4.0466787e-22,3.4547801,-1.94798,0
104,-0.080222994,-7.695136e-21,5.6530596e-20,0.00031096381,3.4546747,-1.9999995,0.050000001,1.175351,0.15405785,4.3411924e-23,3.4546757,-2,0
104,-0.080761343,-3.3448141e-21,8.1749133e-22,0.00043297667,3.5260978,-1.947854,0.050000001,1.1722002,0.16729124,1.8678958e-23,3.5260999,-1.94785,0
104,-0.077176042,-2.3020335e-20,1.409147e-19,0.00026422844,3.5259893,-2.0000014,0.050000001,1.1672273,0.16109097,8.7461166e-23,3.5259888,-2,0
104,-0.077372923,-7.2165182e-22,2.9124551e-21,0.00038511411,3.5974157,-1.947736,0.050000001,1.16315,0.17415754,6.6388846e-24,3.59742,-1.94774,0
104,-0.073912628,-4.1050799e-20,2.8342917e-19,0.00023873306,3.5973084,-1.9999995,0.050000001,1.1585835,0.1675798,1.5974249e-22,3.5973086,-2,0
104,-0.073775262,6.6821511e-20,-4.2941151e-19,0.00035909514,3.6687341,-1.9476178,0.050000001,1.1536077,0.18040077,-2.5258155e-22,3.66873,-1.94762,0
104,-0.070455663,2.0710187e-20,-1.4896524e-19,0.00022656222,3.6686316,-1.999999,0.050000001,1.1494756,0.17348644,-9.0072769e-23,3.6686316,-2,0
104,-0.06999591,-3.257528e-22,-6.7346412e-21,0.00031217607,3.7400579,-1.947504,0.050000001,1.1436377,0.18598883,-2.2983579e-23,3.7400601,-1.9475,0
104,-0.066829942,-2.4660721e-20,1.3664879e-19,0.00019891038,3.739954,-2.0000014,0.050000001,1.1399603,0.1787793,6.8060331e-23,3.7399549,-2,0
104,-0.066064,1.6480882e-21,-8.4214236e-22,0.00027936129,3.8113821,-1.9473917,0.050000001,1.1333053,0.190898,-4.4150297e-25,3.8113799,-1.94739,0
104,-0.063061632,1.6085043e-21,5.5020001e-22,0.00017335085,3.8112803,-1.9999992,0.050000001,1.1300994,0.18343639,-9.0818487e-24,3.8112812,-2,0
104,-0.062008612,7.0934978e-22,-3.0980765e-21,0.00026438161,3.8827078,-1.9472817,0.050000001,1.1226702,0.19511257,-6.0464989e-24,3.88271,-1.94728,0
104,-0.059176765,5.8451354e-20,-3.4627549e-19,0.0001591943,3.8826106,-1.9999998,0.050000001,1.119948,0.18744117,-1.7137601e-22,3.882611,-2,0
104,-0.057858441,-1.7028794e-20,1.0309345e-19,0.00023171236,3.9540336,-1.9471785,0.050000001,1.1117953,0.19862498,4.3446565e-23,3.95403,-1.94718,0
104,-0.05520175,1.7510069e-20,-1.0313195e-19,0.00013725634,3.9539387,-1.9999995,0.050000001,1.1095624,0.19078548,-4.4629427e-23,3.9539375,-2,0
104,-0.053641304,-1.0116348e-21,-3.4954536e-21,0.00020606721,4.0253654,-1.9470695,0.050000001,1.1007351,0.20143557,-1.1500968e-23,4.0253701,-1.94707,0
104,-0.05116123,-1.2165748e-20,6.718642e-20,0.00013353619,4.025269,-1.9999985,0.050000001,1.0989951,0.19346613,2.6865002e-23,4.0252705,-2,0
104,-0.049383774,-6.1480759e-22,-9.2280762e-22,0.00019496346,4.0966978,-1.9469672,0.050000001,1.0895476,0.20354703,-4.3401731e-24,4.0967002,-1.94697,0
104,-0.047079697,6.2097293e-22,-8.2886947e-23,0.00013995652,4.0966005,-1.9999975,0.050000001,1.0882992,0.19548573,-4.9704098e-24,4.0966005,-2,0
104,-0.045110442,5.9649532e-20,-3.0317439e-19,0.00018517263,4.1680322,-1.9468672,0.050000001,1.0782877,0.20497003,-1.2778873e-22,4.1680298,-1.94687,0
104,-0.042979475,3.3590829e-20,-1.6787486e-19,0.00014117574,4.1679373,-1.9999974,0.050000001,1.0775259,0.1968513,-7.0154801e-23,4.1679368,-2,0
104,-0.040843602,2.083034e-20,-1.0389059e-19,0.00018592805,4.2393675,-1.9467673,0.050000001,1.0670002,0.20571753,-4.9508749e-23,4.2393699,-1.94677,0
104,-0.038881239,1.9600505e-20,-1.0108537e-19,0.0001368884,4.2392755,-1.9999988,0.050000001,1.0667168,0.19757323,-4.0414786e-23,4.2392769,-2,0
104,-0.036603481,2.6371772e-21,-7.6095012e-22,0.00018058952,4.310708,-1.9466742,0.050000001,1.0557276,0.20580563,-8.2085308e-24,4.31071,-1.9466701,0
104,-0.034804016,2.5131506e-20,-1.3057608e-19,0.00011726107,4.3106155,-2.0000014,0.050000001,1.0559113,0.19766545,-3.8464318e-23,4.3106165,-2,0
104,-0.032408003,3.889422e-20,-1.9510152e-19,0.00017632046,4.3820477,-1.9465821,0.050000001,1.0445051,0.20525259,-6.0193003e-23,4.38205,-1.9465801,0
104,-0.030764462,4.8085912e-20,-2.5975286e-19,0.00012248206,4.3819566,-2.000001,0.050000001,1.0451473,0.19714318,-7.0094299e-23,4.3819561,-2,0
104,-0.028272863,3.6055759e-20,-1.9300787e-19,0.00017974705,4.4533896,-1.9464898,0.050000001,1.0333676,0.20407881,-4.3514587e-23,4.4533901,-1.94649,0
104,-0.026777161,4.6686694e-20,-2.5708523e-19,0.00012288569,4.4533029,-2.0000014,0.050000001,1.0344564,0.19602346,-5.5878969e-23,4.4533029,-2,0
104,-0.024211425,-2.0394085e-20,9.2368965e-20,0.00016530431,4.524734,-1.9464003,0.050000001,1.0223453,0.20230527,1.5515353e-23,4.5247302,-1.9464,0
104,-0.0228549,-1.9591983e-20,9.1232781e-20,0.00011754071,4.5246477,-2.0000029,0.050000001,1.0238669,0.19432439,1.2014739e-23,4.5246496,-2,0
104,-0.020234518,5.2865527e-20,-2.793618e-19,0.000164925,4.5960798,-1.9463122,0.050000001,1.0114626,0.19995083,-3.925795e-23,4.5960798,-1.94631,0
104,-0.019008519,1.5366565e-20,-9.0857719e-20,0.00012583809,4.5959921,-1.9999994,0.050000001,1.0134053,0.19206397,-8.788383e-24,4.5959926,-2,0
104,-0.016351312,1.2325148e-19,-6.5101839e-19,0.00017391935,4.6674304,-1.946228,0.050000001,1.0007411,0.1970357,-8.5301985e-23,4.6674299,-1.9462301,0
104,-0.015246591,6.4096041e-20,-3.3980262e-19,0.00012694109,4.6673436,-2.0000005,0.050000001,1.0030931,0.18925904,-5.1424987e-23,4.6673427,-2,0
104,-0.012569211,3.0706941e-20,-1.8014657e-19,0.00018420295,4.73878,-1.9461417,0.050000001,0.99020004,0.1935799,1.796339e-24,4.73878,-1.9461401,0
104,-0.011576459,4.3463902e-20,-2.4369465e-19,0.00014142002,4.7386961,-2.0000002,0.050000001,0.99295139,0.18592755,-1.1143086e-23,4.738699,-2,0
104,-0.008893705,-7.5567738e-20,3.6553145e-19,0.00019537224,4.8101296,-1.9460577,0.050000001,0.9798584,0.18959951,4.6353091e-23,4.8101301,-1.9460599,0
104,-0.0080040228,1.9508982e-20,-1.2792065e-19,0.0001480442,4.8100471,-1.999999,0.050000001,0.98299766,0.18208528,7.1329479e-25,4.8100491,-2,0
104,-0.0053288611,-5.6807611e-20,2.7394994e-19,0.00020528096,4.8814821,-1.9459778,0.050000001,0.96972895,0.1851113,2.9944791e-23,4.8814802,-1.94598,0
104,-0.0045335074,-4.1375329e-20,2.1185544e-19,0.00015666313,4.8814006,-2.0000007,0.050000001,0.97324663,0.17774642,1.8963311e-23,4.8813992,-2,0
104,-0.001877228,-1.498306e-20,8.826529e-20,0.00021924112,4.9528379,-1.9459003,0.050000001,0.95982409,0.18012923,-3.7343677e-24,4.9528399,-1.9459,0
104,-0.0011677105,-3.732563e-20,2.1168224e-19,0.0001708255,4.9527583,-2.0000029,0.050000001,0.96371186,0.17292404,3.1935953e-24,4.9527588,-2,0
104,0.0014592776,-1.6093368e-20,9.023829e-20,0.00024129315,5.0241919,-1.9458218,0.050000001,0.95015639,0.17466521,2.1615388e-24,5.0241899,-1.94582,0
